Relative_Compactness,Surface_Area,Wall_Area,Roof_Area,Overall_Height,Orientation,Glazing_Area,Glazing_Area_Distribution,Heating_Load,Cooling_Load
0.8288682405526894,777.6386269386634,335.84273729322643,170.8519365678013,4.86519783711702,225,0.30731728511946577,2,31.088738758965643,29.419424674771676
0.8732231937843629,687.5562913693175,319.0854885566885,187.65167090506566,4.731789317993849,90,0.32012094348691006,0,29.30862679811349,16.09582933923367
0.8626751269991164,745.5095710947077,317.9205055660901,215.60108364458745,3.5,0,0.1822060249139087,4,28.42575094344623,20.625682916422818
0.675396355350315,662.7240148866553,276.8612009864119,177.92084048764113,6.381378455307779,45,0.20959885991161525,3,33.29608943154585,37.10589597782226
0.7314589620398901,597.5017149067753,340.61494925515456,130.31381465750533,6.096362384256999,0,0.20125947644802283,2,30.6574754761607,25.99845567407052
0.7992068762901446,737.8498001228716,316.74600889502915,144.1949488865305,6.468302900790191,315,0.27930215776012407,5,27.116952318856683,31.775575104323874
0.8673573678155838,729.3546207375202,296.599857067132,176.40174207460325,3.905000942280971,225,0.31987641713506115,2,40.922449067846685,15.500016840178196
0.7134808252831839,757.3330560303978,366.7710339061838,220.5,3.5,270,0.23034489541815115,3,8.99525001750454,27.22221154948628
0.7445281287416786,670.5363796772899,263.9574737528167,195.9278701791184,6.06836243847238,90,0.12877838768372973,4,25.163182734078912,28.690013475888385
0.6471413456443498,618.8723409743153,300.0679906602879,141.67214658950917,4.087045370855184,0,0.3356986244213734,3,16.98336844637084,15.401928365392822
0.637634949346755,534.4008411832849,363.33575291710963,205.8885392706037,3.690315016152958,90,0.23882508212624326,4,31.58648598247214,25.16808754047381
0.850113597242582,743.8837421237373,332.265155725319,159.1256286968708,3.5,180,0.04242596655214084,3,6.01,20.584124492514086
0.9076263135691898,709.0471114787563,316.41208338111466,216.82029030702546,4.767871587919628,180,0.0,3,24.660055418902022,27.17570968854334
0.756549617768465,586.6362922501365,329.4504014161108,220.5,7.0,45,0.2740610294055458,1,27.17447241566788,12.000909821249467
0.8703178435629602,624.2674702426916,326.3272090029755,160.3974326579591,4.364886904420777,225,0.12387203359051119,4,34.64709112563801,14.603279766257383
0.802419612581584,630.5933624536796,252.33334957675518,212.80942540930414,3.5,270,0.291801339529408,0,18.041245660157337,11.33472842771277
0.6959275273875972,541.077994548684,303.26293284186806,142.9377685353537,6.391626940608605,180,0.13104669228619298,1,43.1,13.643280605067089
0.8023941816095743,599.681866849133,389.02315195476086,171.53366694586697,5.552618571073646,45,0.25211808358401505,1,16.39057043450577,18.63619654686273
0.926856292470507,571.8336209360223,289.73600787252184,177.93937544400768,3.5,135,0.18396413543710463,1,10.822395608834691,29.467919119057942
0.7603770786790258,635.3746592215626,304.6136467164823,167.8562601181091,6.4098614236494456,90,0.4,1,28.41976135300506,25.46395305760025
0.9296707232221164,606.6393397652959,294.8709918230591,220.5,7.0,270,0.3609765868812606,0,21.020174615839146,25.43359180916255
0.4870566421208143,528.391789050396,314.7038319750883,162.7565991170507,3.5,135,0.4,1,40.8868220466767,15.300844660712805
0.8511054389946151,808.5,293.06040262315946,203.10987405566829,3.5,135,0.2375786573388849,5,6.265470441893147,24.373793548015538
0.7733742858271977,782.0397815314764,339.73481910900034,110.25,3.5,315,0.3439303872279522,0,22.667286297940375,36.541563485624614
0.7325384238663899,603.0875381595484,327.10808991874876,196.11570194429117,5.118131383775039,45,0.24658467492920075,5,30.562150185066518,27.396470827598044
0.7738728899928993,695.704876095065,352.24716067187154,220.5,6.984305386926187,315,0.4,0,15.580978441174416,32.3008263458474
0.5539266437530639,708.4812116846055,272.6511347208326,152.77473135399612,5.434746629075218,90,0.22470824082030547,5,8.25770662843829,19.780012052858847
0.7409303288505731,776.626460169413,303.6521422409108,110.25,7.0,45,0.04820068340983141,1,36.919387833971214,20.027679648101774
0.801941133084321,599.6005959510364,308.6525158018378,174.85842279978385,6.704410198147688,0,0.0,2,13.837262261941586,29.54827078891864
0.9204945683297518,767.9077782526106,338.3782714652598,177.38029159781752,7.0,135,0.4,0,32.839727121178015,15.661285993089026
0.7093453511566236,623.4454831193354,283.8945501638232,209.30770436624252,7.0,90,0.2981216354035837,1,12.982535569700305,23.43965530669695
0.6786462540917413,554.0374025650656,358.44675369510605,220.5,4.5443900988516415,135,0.30688120393274654,3,19.089480156843397,26.36621721338312
0.7110920730939165,735.4947103374074,370.25913773746424,159.438682401614,5.366847395713547,0,0.4,3,29.94763980216276,20.873581557534866
0.8609955920875947,785.4062296806713,275.3589788813298,137.92909989694846,3.7288247268340458,225,0.014329941010935071,4,25.878274024126853,16.55061162042574
0.7989411292374918,808.5,297.08494276251105,123.89921533568425,4.846088655710396,0,0.18660194424492027,0,12.9085513586196,18.40191605044192
0.7081299694932951,566.0291943974394,295.2936999272104,185.5505756237408,5.358275941142505,225,0.20292564441150607,0,27.66090845783752,11.480095234974419
0.8184588001901105,733.2734538270907,416.5,198.25465725960805,5.101315352381421,90,0.3332613244054845,5,6.01,27.226465737636538
0.774435284800809,635.610533412697,299.74497103995606,151.95912228601813,7.0,90,0.14210107931469051,3,10.19581749339832,32.5256469821821
0.8666274887839587,740.7113596219285,391.6888952121326,211.7741127995647,4.671829354822423,270,0.07432731361800993,0,39.92028539317302,19.78366825847848
0.68990526246626,542.1786200646357,263.24130277671105,197.62368071482135,3.6177857906787634,0,0.07313167139110821,0,20.594918882848663,48.03
0.7295073918598518,560.4758483193068,275.3250104945367,178.55676700922052,3.7271889525410575,315,0.38750112314529905,3,29.5512509900026,17.37183566971303
0.7226904559584363,603.3645336150641,288.5458601360813,135.8457483091068,6.397172575761076,135,0.1354544564813121,1,29.258766577291397,17.531922807804236
0.6093597495482826,678.6639694242931,281.6055509518676,154.840306979282,3.5,180,0.16083491999988742,5,18.835237544976817,31.910289160569686
0.7954895221298897,615.2379744877927,306.81252084697195,110.25,4.897694762134798,135,0.3189032008083126,3,23.49087467137789,30.4950365388938
0.7917804344216517,729.7618707584151,287.5785008953152,187.2537134714436,7.0,180,0.14126109926829644,2,10.474512842845481,30.96075245045492
0.7647075552033011,762.1634918543466,282.755009213188,177.79389600304089,5.762380970065609,315,0.007240811379950252,3,23.617771896470607,34.77995153760673
0.7393526318255499,724.5227902159639,369.0400570505805,185.11699939628068,5.119355486315028,45,0.023659879273514983,5,17.35810199404349,15.723402856123222
0.6144523221455993,808.5,371.88980975650713,199.38221422012785,5.187115840088898,90,0.22680708663184754,3,43.1,28.135920603114574
0.7196718661860266,708.3368860746573,359.91446606552427,194.03016071779763,3.5,315,0.30062937344674284,5,15.231934083436512,11.275923091766133
0.727915190162829,564.5166284783049,341.3602307093284,171.6186054241602,3.749036748820059,0,0.2074317747674247,1,27.486901738469264,34.724929820785775
0.679303802176715,791.8028751327167,322.54605363773436,178.80230508160247,4.908209480047679,45,0.291718819303973,3,19.547104405111607,34.058616039194476
0.7471062711919731,618.4024709318111,296.81629979954994,113.17688129293742,5.725037172422822,315,0.019511876895298125,3,30.514815283201976,34.51434401279622
0.8069061464255394,751.903562956046,276.9170918113164,150.23986903936705,6.9103438257672565,135,0.028508792398137445,1,8.619202604966548,24.086308859806937
0.9636826503272607,808.5,334.336225317878,178.88373976503223,5.412086639579005,180,0.4,3,20.975098525428137,34.359382919692834
0.7826330670517535,711.9362064478549,267.2986354644905,143.36864068565094,7.0,225,0.39860721468644683,1,28.284652768576564,26.184719746222434
0.7914096969078768,539.9175144789018,275.13872703249507,215.45369469725154,7.0,90,0.3368178683043083,2,24.681252790485694,37.74613770501409
0.7562919656077371,590.8265898702416,368.7975487714374,146.85642288303322,6.642624573795343,180,0.14648610799603778,1,27.309457807941225,21.64997368580703
0.5612038907312039,788.2237559556352,401.4186301388314,186.37380610405646,7.0,135,0.20266768129370405,0,13.940414273657291,21.515485700782605
0.7613620958459909,656.8109728181201,335.6580830448736,181.86896532009015,3.515121491466929,270,0.2341515468672753,0,18.810495786994863,28.656059735476425
0.7705376662456348,678.7176569672247,366.770832416519,210.3105033121553,3.5,135,0.4,5,22.11691777376558,12.581482949736898
1.0,738.5502289215476,307.7745029424678,217.28925599407503,6.157044124379224,0,0.28803394687815836,1,30.17638805503322,22.3366536666101
0.7438192093552874,733.0447097748952,260.1419819505607,207.95080902672814,3.5,45,0.30443753265217466,3,36.40195766141727,24.103258617877785
0.7960635833954559,696.2667259634734,345.206893756531,110.25,4.741518122251386,90,0.21203991516821785,4,6.01,11.872547358111055
0.7604949432841004,653.3275469688184,343.33609009449015,220.5,6.600465329913598,0,0.3399742864072605,4,19.082951473304274,25.52792917141966
0.6405468537370143,644.1665843355449,321.6266468355444,220.5,7.0,180,0.27465060659471524,2,15.658478680720078,29.29403811883507
0.8850515793581454,747.2773088221397,307.92601157595186,154.828565239742,4.804832695127054,270,0.24023973323742326,2,14.504133892810067,32.544172809651435
0.843704244891121,720.4701232919637,360.4778619459106,187.2925493448564,4.111856262854743,45,0.13538090828833532,4,24.997668604206737,10.9
0.8478400293611705,649.0437756177398,275.4959361143579,136.36890734487915,5.8111733038539155,315,0.21924490858601653,4,22.63580641929391,34.22696729484438
0.6679739571063141,767.0274041211313,284.74267593794576,110.25,3.5,90,0.09055904551759783,1,10.986562110712132,10.9
0.9125507080489491,660.3422192928449,274.5198601952943,143.23938975426776,4.946564752148804,180,0.22902765902758107,4,10.49208844019287,15.961177589759375
0.6158823996921609,596.6887202045208,322.20707137716335,152.20827369679716,5.235990791967489,90,0.24621982115759497,0,26.96748075659236,44.01048861922432
0.8262429287480517,604.8535522667298,271.0390557006911,160.57699619786362,5.200996098852586,90,0.0,2,11.293209854578464,26.052271472828988
0.9958675337804963,585.4948544375336,288.6489212126586,133.29390060939912,5.404982011794926,225,0.20368903693951657,5,15.296760814322191,14.643869028526982
0.6593902344320899,647.712792996,287.7103680647335,143.4783220899621,3.788647291342917,225,0.07772357722231443,2,31.624626396307022,11.627082339094684
0.7042651222356827,780.3823132957978,307.1305754268458,176.10705569186055,3.9769331733953766,315,0.30080401163674425,0,24.046470016208627,12.540684829864361
0.7747075365331108,600.7906257810596,253.61108632260897,141.81613308716376,3.9416945043557847,270,0.3192577797024544,2,37.92307843121354,15.577041128364147
0.7109102828098655,688.3104310920921,322.30444696641433,201.15295961556728,3.5,45,0.1775777694976725,4,21.22773116207119,33.85666498188779
0.6001414029972088,613.8631194217448,372.91546956326584,207.39201771660697,5.848592899090393,225,0.3075160314989894,2,43.1,29.800137576698393
0.7714190850801125,648.7787209135057,324.41101183938565,220.5,6.816670840693419,180,0.31311726997882855,0,20.45345167049444,34.74241677582081
0.6517988612163442,538.6946678852563,385.74241831366385,220.5,6.644450786272866,225,0.20377212656313964,2,34.39325970829608,14.518310514585286
0.8142620785726447,652.281977285095,376.69764709447855,187.58414729816755,4.790331133128471,270,0.4,5,13.832325665623392,10.9
0.6669122919113383,654.6455787671874,352.4298436024366,148.5893403183195,3.8298159307624413,270,0.1377801087366476,5,15.746900956805243,30.66699171383985
0.9281148158008574,719.3001998752482,321.7582805274791,189.8715449304892,6.553399467902958,0,0.4,5,39.37729142553943,23.97831354522129
0.6813161104327503,691.3762817714062,319.48161277013736,191.35518353525572,6.368843940447631,0,0.2043738052761425,5,15.291514292997253,17.01434115821573
0.7300998124060348,566.1466255343688,351.8218965913505,153.41989323986343,5.630734078753349,0,0.12202658850242895,4,20.114010406383045,34.060086911238685
0.8502184645006822,767.2111456857216,301.4127894246642,212.00213992054705,7.0,270,0.18754151416153267,5,15.633025864924878,36.941834341140385
0.6339689461299809,690.23311134123,245.0,113.45774132878114,5.203725200972058,90,0.08791374821953368,5,33.65242223627112,40.98616535760471
0.7882268044117277,689.1840477121614,339.964405733741,165.5656158602895,4.800149561354265,135,0.3388942407327522,1,10.105333012152464,14.77833868592791
0.902432927822633,670.899495487384,269.15545541104365,201.71004217118593,4.5498637042436645,45,0.02085321451858077,5,35.50011676982683,36.28210417265677
0.5941311476037983,626.1010907485268,276.5251635676226,163.615155371621,3.5,0,0.4,4,24.77647990382204,28.294593210720485
0.7836967701832298,690.8936955096793,318.5097700630813,167.26590757301057,6.408099153645288,45,0.10969824456992418,5,24.188588575201425,18.664334753424775
0.7916564126655424,713.6010714953674,314.35003629512204,170.3809373186339,5.065280308085088,225,0.3458344331618064,2,21.726620392628504,36.09611855341825
0.8468659166244203,517.8310767279725,256.89610977202574,138.86344262355334,6.142961216699637,315,0.23760238284756904,5,34.92786941069579,16.168473383682773
0.6333251426885032,624.2509836885083,325.7198146507992,220.5,7.0,90,0.2704531644537731,3,20.09508196470189,18.615755821077506
0.624492099132488,649.2510449102708,360.6492739810652,130.62352785154295,4.56573877499021,45,0.1557690899343377,2,15.133170628880864,33.18140240004315
0.8193763280317383,694.2734070366216,269.2744274290818,190.97413501141938,3.5,0,0.2813762804051923,5,27.558499891600693,18.73440870317929
0.7955809557747611,776.8224650921752,374.0139704134313,195.286967050304,6.09242177697034,0,0.2523563506997583,5,21.44527606583101,28.453418226600405
0.7906631681009254,603.7286823737109,250.4352364573673,133.75875709629028,5.542194224891722,270,0.04015126681889927,2,42.09216419684524,19.843720368999833
0.800813083788584,627.8448083031424,410.87140248261784,179.90598978111103,3.967370399735759,90,0.1061502078038235,0,31.507743394790396,26.240744873259075
0.692235368085663,626.5611941803301,300.55815446333054,135.51976523131242,5.945669144464454,90,0.1623143840838907,3,25.806950635929788,26.93137734425283
0.7887338765149366,601.1048810094043,324.85275720912495,220.5,6.626565053311488,180,0.13379393885655003,0,36.77796830150404,15.468681626256277
0.7951671331405717,641.1260234318445,245.0,125.16995322048783,3.5923531084046747,90,0.4,5,7.6677314967416095,26.56153093516256
0.6886043767802877,739.6053071393147,315.7892220495467,147.0702830576734,4.722325592616792,135,0.23530943352055111,0,27.968448079033102,19.584688583060135
0.9615235850070082,578.8800575848761,328.4678734851353,121.3108808776241,7.0,135,0.13063996474186085,4,23.337086636896,15.49013495042551
0.8142875170270765,709.3928417951431,314.74105056484484,115.2824135512443,3.9863382008854735,0,0.168994367784763,1,20.255049958960736,13.990969429220035
0.6381535897318059,521.7943759841971,293.9347538438885,220.5,5.366748104613001,315,0.1671701440401705,2,19.472276198967815,14.097539682178292
0.833615250164413,622.2622494321566,277.2047206025817,201.11910057086334,3.5,225,0.19600088719220077,3,33.540118571608865,18.816939547373014
0.6610672998086332,642.684900595165,367.82089858240363,182.94065254846043,3.5,90,0.09111901138451733,2,6.01,30.05031841352168
0.8474224893504225,808.5,319.8440069031459,146.94924422262332,5.525835259074394,135,0.1259426392724319,0,27.074829466505022,11.613272736666012
0.8867199825737165,647.502065624468,385.7176049546555,217.5973165461397,7.0,270,0.3365028042396015,1,7.873807185368905,25.382225441688945
0.6773569625363831,514.5,295.53142732110746,139.3773769975822,3.5,135,0.2590665125628991,0,19.839112585288078,28.152944942098422
0.8660701619361197,514.5,299.5314373802583,212.4496395293338,5.380572144202126,270,0.214080506296869,2,21.799583726555998,34.10589700358763
0.8078295912072498,674.7058674256003,354.08150717280995,137.19636577855968,4.592065176646625,180,0.23472441319914003,4,38.61771571713325,19.40298495286132
0.8511221154080786,725.7730241681529,247.69531294582106,147.49436388546118,6.918991032876331,225,0.22830537036220383,2,16.923505416773274,26.13536067704468
0.9648046406287434,704.7807815821432,265.5608632426016,210.85271117298606,3.5,270,0.20651443650467569,0,22.85563423516333,13.596986539184423
0.7382101311462222,686.4689331204136,366.37940773121716,215.61974949400363,6.003126360996651,225,0.3032639976985295,3,9.908350831290667,12.20032992296885
0.6844383577254143,774.0872671262644,267.3726461901879,203.58959945859004,4.105295804877007,90,0.2934130227759346,3,27.411047609738425,28.035786236289322
0.6700760755467091,624.1778384407547,245.0,129.1946378041072,5.640570904205454,180,0.024983851938175622,3,8.876865779760562,44.26716699998029
0.6778723139303605,750.537528431134,400.0172666868595,156.42732328618808,5.370707953044775,225,0.2168482115348812,3,6.01,30.86976993823611
0.7560110424592141,527.9504807659918,257.6926402570663,183.6906474016776,4.809099482142557,315,0.03376889197193614,3,7.081847823213341,13.024761258297056
0.8002528614524582,591.9949934966443,326.5324815135387,138.24558501576143,6.086715645158272,225,0.31904695282012496,5,19.443412935250876,13.85792412114836
0.7934343210175636,514.5,321.5139438780257,220.5,5.326442068212416,270,0.3366439708343903,1,19.94771706760286,30.447232745917166
0.8516640228355736,647.498278281124,245.0,110.25,5.017437514178882,45,0.15300669143974857,1,33.756694734486274,31.444708145442444
0.7655419739711081,667.6333623803246,306.8378988507095,141.43165647888227,4.62586459494815,180,0.21882030624497592,4,37.66608637183923,25.108673937751856
0.9179178324463045,681.7590906197464,338.0626923049513,153.58911136278016,5.385885678109386,225,0.0,3,37.42302848158548,22.583789529033982
0.7361719348737505,677.1593975376758,333.95727165614005,110.25,5.638829435877,45,0.3639706066310337,0,33.91827569108114,29.556129752469445
1.0,590.0037629874442,357.9174283407979,113.5421512706273,3.5178733058844176,45,0.3289181351620779,0,43.1,14.775865699044477
0.8303481794504997,654.9507562337844,301.59511734289384,204.84596166505594,4.6380267838034275,315,0.3875900059685823,2,26.90188489489083,34.362118301061074
0.673498703921982,539.804072295054,349.58406181742254,177.97195588778683,3.5,225,0.4,3,27.048976002059124,27.952727170736868
0.6508903612885546,791.7898790475552,288.4269982067344,220.5,5.180225068949352,270,0.07129847092050909,0,40.74228069656277,16.915789711313327
0.8152013809302859,644.9630918384526,256.96626943897144,220.5,4.212743124093581,90,0.35268074843541547,5,11.063248502773531,23.785118265478356
0.7405293372829566,628.6442539131477,261.88467710678344,196.16311784690848,6.599749538391851,45,0.4,4,31.79026498606467,48.03
0.8396918367050539,808.5,254.71326536611897,190.75186982894758,6.428039413639229,45,0.03526649470161966,0,21.83130820116258,21.79553393331586
0.8142245480830197,562.2836610091158,362.54468348826526,179.58200783488323,3.6341376773937455,315,0.21156614598060475,5,35.75934337728373,29.94395736285445
0.7564630081151199,572.5597361757234,252.4244869205781,110.25,5.245959514171193,180,0.1859623832298549,5,34.23167803431954,32.52517877173018
0.6745949645827944,575.1465425741592,330.45535039487646,113.61756110488093,6.368132201454126,90,0.3483401110996567,4,20.64898254236456,26.41726964288353
0.6039299509035227,665.7298069280806,306.89866308338526,181.1512714283006,4.9430105116628695,315,0.0,3,10.150748808649704,20.763731371670627
0.7169354420966814,709.7290871549743,314.0218039157194,204.42755316400329,3.974788845566401,270,0.4,2,35.92427525034734,17.662212004760804
0.8547543694723844,736.8634724616396,377.98938835274413,189.68737898278064,3.5,90,0.21938274895922766,2,17.53320586192716,22.926282060272086
0.7868129625213346,808.5,299.3729566022739,136.29513835912093,6.745942470879718,45,0.35641761191973675,1,23.528897218747165,23.229529170415532
0.6323955630552165,514.5,345.1820241723959,218.94301215933683,6.8307774967435115,270,0.22635016128629923,3,11.017133355616677,36.7172301845985
0.7824853078728573,725.3294870842842,320.138756851777,220.5,4.885854550887552,180,0.2999361763159414,0,18.668644153918766,39.810230617386935
0.8049245665050563,622.6328650594635,311.8679500351908,218.96935826304238,6.591614504375073,180,0.0,2,32.56198309146418,41.81823316974032
0.6706744580321813,620.0533004713975,416.5,220.5,3.5,180,0.183100753639541,5,26.193589400558956,21.24933332956274
0.7804273203521634,617.1150137157698,255.61933108474125,151.34620211284863,7.0,315,0.3473142257924594,4,14.726580929483955,34.572604494155556
0.7703238379777887,591.658342642489,374.74028608983997,220.5,4.9751676051420075,180,0.272840085760883,5,6.01,27.243911031271768
0.6432661535623299,808.5,347.13670884512624,183.18749411510024,5.498270668598671,0,0.016314108225015972,4,29.251181273193932,14.326528168944007
0.8020125105441984,745.9030334342277,297.58001172264187,199.7090582041513,4.688728453394949,270,0.24255805893921858,0,18.117186422451326,10.9
0.8234850383755168,673.7515769925677,389.58143405774786,193.10924308955757,7.0,315,0.12530168646663323,0,24.071676602874284,21.51772066469706
0.8787290934127596,790.7140637002096,245.0,171.11708610961836,3.5,225,0.11375453768486142,3,20.926170488868543,23.236493959161578
0.8756351878025527,538.4755313581542,295.7371566103774,137.76133768370437,7.0,315,0.03178725288757439,0,18.01506365065009,16.081216853897487
0.6184402783342007,554.4916866987778,265.778173547308,172.89438620910784,5.9439260335733035,315,0.31679891156727347,0,28.562254672561473,36.35118170191831
0.6649659011323065,514.5,336.47775163111936,220.5,6.340372487008624,45,0.3826514107533058,0,13.545118928017498,38.74138661317564
0.8186457972184771,610.0996229808717,269.94092965025914,156.66449241928007,4.67351657719364,45,0.4,2,23.816804893493412,22.80994880633694
0.8185136476940693,685.9517285227112,337.39305623397496,216.95304466140846,3.5,45,0.03800144348848741,3,26.49173648620557,39.14824132177697
0.8186471108792515,680.7687459664226,310.36643516579466,209.89466388655904,6.879455028357138,90,0.33660475128366696,0,35.904013634339194,28.63795329600794
1.0,684.8632822429591,297.5874741184847,163.10237507309958,5.795319756107834,270,0.3453705589718919,0,22.833618039522264,10.9
